"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000070427",533.814788680462,3.15570928766556,0.586357760709819,5.3818837220563,7.37103754634302e-08,1.35889575728382e-06
"ENSMUSG00000052353",496.454639524976,4.90866503727375,0.91216838135625,5.38131460989181,7.3943831162015e-08,1.3616748237363e-06
"ENSMUSG00000022676",153.232800609683,2.09582530535324,0.389587444403191,5.37960176967159,7.46507852149909e-08,1.37162486271696e-06
"ENSMUSG00000044309",447.629591017134,3.11265347253378,0.578731312822358,5.37840860442471,7.51471134080106e-08,1.37766918489541e-06
"ENSMUSG00000040428",186.147115709503,1.07481589566475,0.199987844277253,5.3744061272778,7.68354996840332e-08,1.40393211020892e-06
"ENSMUSG00000034330",341.950103917843,1.34763442749053,0.250773687512515,5.37390681158793,7.7048688696934e-08,1.40533273105775e-06
"ENSMUSG00000024778",305.01914085246,1.48756545846626,0.276968026338797,5.37089236663953,7.83479641932909e-08,1.42681696295813e-06
"ENSMUSG00000045573",473.045261853188,1.5961146326226,0.297234366034339,5.36988590490983,7.87864716719645e-08,1.43321732943155e-06
"ENSMUSG00000079547",715.335498565001,1.94712179977163,0.362957553407687,5.36459919759419,8.11291641572085e-08,1.47257930487334e-06
"ENSMUSG00000032661",397.692359745944,3.32914072824872,0.620986983628364,5.36104751954202,8.27407469397648e-08,1.50017722122175e-06
"ENSMUSG00000060586",5068.37135694783,1.79818964223847,0.335523843022488,5.35934980369769,8.35219981071424e-08,1.51101390641526e-06
"ENSMUSG00000026833",544.745934581844,1.03927285839084,0.194115548482676,5.35388775661932,8.60842714639716e-08,1.55565901329458e-06
"ENSMUSG00000040710",283.247969658415,1.5307242162877,0.285932211889374,5.35345145680869,8.62921928261782e-08,1.557706546598e-06
"ENSMUSG00000048534",257.333023919913,1.9702849033583,0.368099422572237,5.35258895433786,8.67046553768927e-08,1.56343783293514e-06
"ENSMUSG00000004791",36.4536169833254,2.58526492845049,0.4833812802786,5.34829343610588,8.87874325053514e-08,1.59924234281794e-06
"ENSMUSG00000062585",84.5035255438642,1.74884482163418,0.327082499254882,5.34680035042591,8.95226696290906e-08,1.60896474902153e-06
"ENSMUSG00000030921",873.905594515801,2.42867545123593,0.454215793504169,5.34696390123132,8.94418460550544e-08,1.60896474902153e-06
"ENSMUSG00000029377",1367.45552167428,2.88276339323947,0.539325270775037,5.34512945980966,9.03524525260083e-08,1.6221073347172e-06
"ENSMUSG00000079484",202.848205722897,1.58666217788289,0.297081973455259,5.34082280196596,9.25256632869503e-08,1.65921535849309e-06
"ENSMUSG00000090958",483.449595259791,1.00991782858241,0.189142591068139,5.33945222426706,9.32278326533147e-08,1.66646016174975e-06
"ENSMUSG00000024014",985.683198948959,1.84096448445094,0.344820316631845,5.33890955855855,9.35072724127103e-08,1.66964232725645e-06
"ENSMUSG00000047747",540.964950836091,1.7754459051336,0.332638642208638,5.33746137654085,9.42569729423408e-08,1.67757031951325e-06
"ENSMUSG00000018169",80.5193282414192,1.65088899080798,0.309294694774942,5.33759233086508,9.41889414064755e-08,1.67757031951325e-06
"ENSMUSG00000050921",132.543050915852,2.46851048101683,0.462573484648534,5.33647206971324,9.47724629646827e-08,1.68492338853949e-06
"ENSMUSG00000016349",210.108970329886,1.06075163796181,0.198838346807913,5.33474380063391,9.5679553496253e-08,1.69921519871501e-06
"ENSMUSG00000027366",6369.65188946369,1.25991929774849,0.236192326953162,5.33429393749246,9.59170414879801e-08,1.70159725648342e-06
"ENSMUSG00000024042",408.392212090243,1.37043414393044,0.257909193820586,5.31363044344894,1.07462446206624e-07,1.89823417585799e-06
"ENSMUSG00000037944",171.143268917526,3.0740353014292,0.579725942532933,5.30256639542153,1.14185915819071e-07,2.00623557324372e-06
"ENSMUSG00000060216",483.367795382138,1.56988225874522,0.29619558892446,5.30015407874827,1.15704993188282e-07,2.02643755623264e-06
"ENSMUSG00000099757",206.371724319303,1.85181253809234,0.3496341248319,5.29642962906629,1.18088816595311e-07,2.06379637750383e-06
"ENSMUSG00000021725",264.943262022524,1.25557833647475,0.237406569088715,5.28872617676202,1.23171117758061e-07,2.13899378866135e-06
"ENSMUSG00000062082",33.2481469630694,3.62146826984086,0.68492029830715,5.2874301999688,1.24046670681631e-07,2.1519287033e-06
"ENSMUSG00000003123",450.734642223157,1.13867604671033,0.215724371823756,5.27838387978069,1.30328213542051e-07,2.25377455834327e-06
"ENSMUSG00000036894",356.565291682547,1.37137537714644,0.259933774895369,5.27586450702091,1.32131690410152e-07,2.28256455322386e-06
"ENSMUSG00000048521",68.1168561077148,2.77595530997592,0.526736687764751,5.27010055395211,1.36349042493721e-07,2.35048616395197e-06
"ENSMUSG00000035356",1469.63772903386,1.71260983460536,0.324994193290882,5.26966287386097,1.36674548540285e-07,2.35363294206978e-06
"ENSMUSG00000030789",577.991161161171,1.82237807183223,0.346056055248017,5.26613548353067,1.39325478508241e-07,2.39677675306287e-06
"ENSMUSG00000026832",527.341805504071,1.68659277430483,0.320352925490588,5.26479591757119,1.40345172253354e-07,2.40928318123771e-06
"ENSMUSG00000001870",1357.21122440075,1.03777409607536,0.197115066457984,5.26481366809454,1.40331613268016e-07,2.40928318123771e-06
"ENSMUSG00000026770",123.558588551066,2.67097176853973,0.507863605011801,5.25923051421979,1.44659457076702e-07,2.48075900193099e-06
"ENSMUSG00000049744",125.260342552691,2.14013465812014,0.407107337523744,5.25692971081691,1.4648026481641e-07,2.50676153812116e-06
"ENSMUSG00000001095",2002.43705020121,1.77767656002716,0.338281508024552,5.25502138857125,1.48007269672663e-07,2.5302634274362e-06
"ENSMUSG00000022665",2014.71456668896,1.32183371373635,0.251721356646821,5.25117825259046,1.5112933705348e-07,2.58095671775046e-06
"ENSMUSG00000049191",127.008951203,1.17872121900937,0.224593311126398,5.24824721225113,1.53553155702476e-07,2.61692091338495e-06
"ENSMUSG00000040594",55.7588522743833,1.93338275330972,0.368454051329421,5.24728319944881,1.5435852826427e-07,2.62792600911549e-06
"ENSMUSG00000021457",1860.75924019773,1.09844494077953,0.209347292593987,5.24699855044165,1.54597114896344e-07,2.62891619814818e-06
"ENSMUSG00000055926",156.002033621828,1.91949269849162,0.365838346373014,5.24683297287397,1.54736062443393e-07,2.62891619814818e-06
"ENSMUSG00000020473",1665.11559436119,1.40576873541057,0.267949950598632,5.24638549949316,1.55112172663779e-07,2.63258937996267e-06
"ENSMUSG00000026117",58.606365231643,2.5679047144984,0.489519678949204,5.24576401098037,1.55636012976475e-07,2.63875971331793e-06
"ENSMUSG00000022508",484.399357849815,1.50186945172723,0.286496350654348,5.24219400455541,1.58678401045315e-07,2.68205597167251e-06
"ENSMUSG00000031539",167.534427812012,1.02343167142426,0.195669103742969,5.23042039773759,1.69124990445764e-07,2.84693733917037e-06
"ENSMUSG00000004933",72.4967523992987,1.34973223668296,0.258373580103931,5.22395608769296,1.75140330367302e-07,2.9451841254718e-06
"ENSMUSG00000053318",168.059911156919,3.26981837358836,0.626166150565839,5.22196603989783,1.77033440521589e-07,2.96792416630033e-06
"ENSMUSG00000039286",2207.78563996281,1.06378544115772,0.203792408266527,5.21994636702298,1.789749531685e-07,2.99742080774468e-06
"ENSMUSG00000001131",226.382071922302,3.17290542720372,0.608575729026627,5.21365752176571,1.85153163326089e-07,3.09145692478439e-06
"ENSMUSG00000072941",1545.20007555852,1.49699930585165,0.287301786260117,5.21054646174841,1.88285219398212e-07,3.14056693713552e-06
"ENSMUSG00000056069",379.337827327391,1.25758603354235,0.241427088335374,5.20896823224489,1.89893619183316e-07,3.16098953752773e-06
"ENSMUSG00000019055",812.234473065949,1.00391614623563,0.192739698250085,5.20866305878006,1.90206155115122e-07,3.16299387036389e-06
"ENSMUSG00000030341",2520.98696728659,1.25661177028265,0.241442046783179,5.20461032792319,1.9440410038652e-07,3.22303595635778e-06
"ENSMUSG00000050370",102.32882572282,2.24265010120109,0.431077267944529,5.20243183291602,1.96697517327229e-07,3.25777789512895e-06
"ENSMUSG00000026582",26.7206651716859,4.73817363472609,0.912225768659611,5.19408001561738,2.05734647467966e-07,3.40061194906137e-06
"ENSMUSG00000038059",265.957651293812,2.1404409975765,0.412351722386961,5.19081376739796,2.09376965779647e-07,3.45734502269842e-06
"ENSMUSG00000041734",961.086078560681,1.00920495703353,0.194466590693681,5.18960585174861,2.10739679533616e-07,3.4763600642905e-06
"ENSMUSG00000016087",194.267300497856,1.3662244071509,0.263410965043333,5.18666490184319,2.14093455373541e-07,3.5246205558146e-06
"ENSMUSG00000022237",62.4009520936544,1.96954024422988,0.380262641030425,5.17942083106791,2.22575846555269e-07,3.65330624311007e-06
"ENSMUSG00000034118",462.000284215625,1.19202371539244,0.230658224697978,5.16792200648065,2.3671104461639e-07,3.87758599753197e-06
"ENSMUSG00000062380",246.235192882348,1.34013845058275,0.259344798071298,5.16740054379007,2.37372204504389e-07,3.88069374653005e-06
"ENSMUSG00000019194",231.592774088473,1.11884927626651,0.216807013785753,5.1605769422762,2.46189952820775e-07,4.00496560601622e-06
"ENSMUSG00000046191",55.7798459334632,1.66732862775145,0.323226419172207,5.15839216367749,2.49079495855674e-07,4.04797210293381e-06
"ENSMUSG00000003153",177.485609396889,1.38260639221388,0.268040291495956,5.1582035838621,2.49330437923511e-07,4.04805424017234e-06
"ENSMUSG00000039783",111.221833956169,2.0650685968202,0.400412448164434,5.15735363944568,2.50464488209772e-07,4.06245996984973e-06
"ENSMUSG00000013707",107.059407829713,2.3577219630395,0.457839896965719,5.14966471612682,2.60952517128158e-07,4.22424905553674e-06
"ENSMUSG00000070436",2859.19274297136,1.14558270412382,0.222546182174964,5.14761786936958,2.63815232254298e-07,4.26639505756631e-06
"ENSMUSG00000029126",311.616552442154,1.3408262028989,0.260497090647093,5.14718302445602,2.6442730012287e-07,4.27209680267204e-06
"ENSMUSG00000054404",1076.56083061903,2.11006149489561,0.410128119890226,5.14488373891649,2.67686538284713e-07,4.31697818036845e-06
"ENSMUSG00000056501",770.529292947577,2.15085448435593,0.418059427389303,5.14485344293654,2.67729740761476e-07,4.31697818036845e-06
"ENSMUSG00000038264",443.81855099003,1.46769199520053,0.28541874460531,5.14224108591788,2.71480431796999e-07,4.37317255251858e-06
"ENSMUSG00000139678",1015.35124686495,1.01964727263278,0.198444652886186,5.13819474499814,2.77390334895174e-07,4.46131297391633e-06
"ENSMUSG00000028525",609.333099379198,1.67936151142934,0.326843290210157,5.13812448268258,2.77494046363987e-07,4.46131297391633e-06
"ENSMUSG00000078780",27.8768650867787,6.27850363259257,1.22206660199618,5.1376116672667,2.78252128147029e-07,4.46478049286993e-06
"ENSMUSG00000024678",450.059333825854,1.29921455225755,0.252942179639413,5.1364092541215,2.80037475496802e-07,4.48034486556574e-06
"ENSMUSG00000071637",1535.81109756142,1.99810325552857,0.389696604352136,5.12733042375462,2.93879477116485e-07,4.69266521025091e-06
"ENSMUSG00000016283",90.5205351182762,2.0173784115265,0.393525283295418,5.12642642585194,2.95293375409446e-07,4.71067329395903e-06
"ENSMUSG00000052949",140.216962511513,1.05777661051723,0.206421024041172,5.12436470766782,2.98542623224751e-07,4.75329517035693e-06
"ENSMUSG00000021281",1361.72709053727,2.39288884407652,0.467781773169689,5.11539564242169,3.130840075024e-07,4.96586475648575e-06
"ENSMUSG00000039997",646.900755567107,2.06642868735725,0.404304629806949,5.11106857308052,3.20341671507012e-07,5.07582765930696e-06
"ENSMUSG00000071068",77.2760269578507,2.39243544539729,0.468146924505975,5.11043717294945,3.21414186834187e-07,5.08792476716464e-06
"ENSMUSG00000030589",162.486941179506,1.57608400116557,0.308456441422732,5.10958368674683,3.22869455841696e-07,5.10605173056854e-06
"ENSMUSG00000068245",307.465409169882,2.39102219620276,0.467990943038658,5.10912066092111,3.236616150903e-07,5.11366714897467e-06
"ENSMUSG00000032511",72.3641603702317,1.41710282883238,0.277494749312015,5.10677348795164,3.2770618379144e-07,5.17260489334466e-06
"ENSMUSG00000134910",33.0872829811186,2.98859564147101,0.58548753723114,5.10445645966187,3.31746642136692e-07,5.23136491331068e-06
"ENSMUSG00000026822",610.043653190746,4.61260522379467,0.903778040411899,5.10369251911948,3.33089320370135e-07,5.24751146531439e-06
"ENSMUSG00000038463",864.695600437757,1.03864613280345,0.203608793838753,5.10118503833387,3.37533359143467e-07,5.30736551249179e-06
"ENSMUSG00000054435",401.612928791865,1.96610422522975,0.385677550932212,5.09779275583327,3.43636726763734e-07,5.39303282431969e-06
"ENSMUSG00000001750",1077.45594726766,1.08976976998099,0.213845262615275,5.09606692546458,3.4678257547056e-07,5.43722051425888e-06
"ENSMUSG00000024885",223.755299643142,1.59663586138357,0.313408906838277,5.09441763315122,3.49814875408304e-07,5.47954547464025e-06
"ENSMUSG00000049690",167.770564548899,1.59934361503964,0.313951758906263,5.09423365109145,3.50154717345232e-07,5.47965504910128e-06
"ENSMUSG00000040699",317.177858615114,1.90328518229075,0.373674113323481,5.09343600326717,3.51631779584277e-07,5.49754414747953e-06
"ENSMUSG00000024481",31.6799065770032,2.92737382059834,0.575493404225012,5.08672001991141,3.64309031456752e-07,5.66882758494566e-06
"ENSMUSG00000041119",5307.88792507607,1.59560425904375,0.314099970366541,5.07992489519102,3.77584114109639e-07,5.85878159339018e-06
"ENSMUSG00000029915",104.53480118008,2.28108062998571,0.449462737916162,5.07512734105935,3.87236580459417e-07,5.99724912897779e-06
"ENSMUSG00000030428",218.804464063288,1.24278907602009,0.244916502985964,5.07433782888578,3.88847692127251e-07,6.01654093561178e-06
"ENSMUSG00000026579",74.6175349489751,3.36263516144054,0.663051010104486,5.07145771621801,3.94779987777327e-07,6.10259430871187e-06
"ENSMUSG00000022126",110.172851258648,6.47395787362253,1.27665388589156,5.07103604600037,3.95655816419289e-07,6.11039559635154e-06
"ENSMUSG00000039153",178.502054719464,1.14308522317723,0.225481021608809,5.0695407312833,3.98776793229464e-07,6.14706212259987e-06
"ENSMUSG00000023048",3800.66990917532,1.23553048235647,0.244411043613517,5.05513361462584,4.30089552357315e-07,6.60500401162171e-06
"ENSMUSG00000052560",315.679856314425,1.58168493180608,0.313089423700332,5.05186318053326,4.37521068090342e-07,6.70661950090438e-06
"ENSMUSG00000016206",254.111932949244,1.4051862547655,0.278296684237552,5.0492382207689,4.43575318786365e-07,6.78678482637539e-06
"ENSMUSG00000050357",83.132904309548,1.62455254960102,0.322178372849797,5.04240100051162,4.59726615385829e-07,7.02085275426428e-06
"ENSMUSG00000030742",65.8305266997149,2.72910286093148,0.541527203643405,5.03964130069556,4.66405171028778e-07,7.10800868588613e-06
"ENSMUSG00000004609",477.084515072539,1.27336477415923,0.252977456743592,5.03351085330048,4.81577537899327e-07,7.3138477919157e-06
"ENSMUSG00000040711",1231.28950110156,1.05865163391515,0.210429594467155,5.03090659180257,4.88165953574059e-07,7.40707474072786e-06
"ENSMUSG00000037185",110.49450661413,1.95812389229678,0.389257663795013,5.03040549852334,4.89443582972243e-07,7.41962219748806e-06
"ENSMUSG00000025402",333.163765620308,1.03189094221122,0.205337093165545,5.0253508818268,5.02512903345324e-07,7.58978892456336e-06
"ENSMUSG00000057604",95.8922152050869,1.49575052606654,0.297786344747763,5.02289830426409,5.08974980814619e-07,7.68034382140337e-06
"ENSMUSG00000030207",187.683336938684,1.59982598063546,0.318543969485473,5.02230817057869,5.10541790860122e-07,7.69405428470158e-06
"ENSMUSG00000024013",309.820711099262,1.4136711603591,0.281610810799214,5.01994634491159,5.16859143733266e-07,7.76373365262842e-06
"ENSMUSG00000051498",82.166787182513,1.8825289832057,0.375146786787655,5.01811304136604,5.21814715823473e-07,7.82389404972844e-06
"ENSMUSG00000032698",277.542997728082,1.19792154562795,0.238964777724323,5.01296281835271,5.35982569267842e-07,8.02171003441498e-06
"ENSMUSG00000053101",91.7068791394538,3.52449690298507,0.703153748595997,5.01241287559444,5.37517152296732e-07,8.03737046163588e-06
"ENSMUSG00000030148",163.334066459126,2.08411167913864,0.416082219740754,5.00889386822916,5.474374902475e-07,8.17086437166328e-06
"ENSMUSG00000121484",36.2372823811602,3.07870717416732,0.614889560601089,5.00692705070113,5.53058752675021e-07,8.24728826566021e-06
"ENSMUSG00000025279",443.912162158756,2.46006302514143,0.491922220954269,5.00091868256979,5.70577761727903e-07,8.50083410979771e-06
"ENSMUSG00000044197",353.683065174653,1.56267289102779,0.312673178039761,4.9977836308974,5.79930027975832e-07,8.60125049600551e-06
"ENSMUSG00000041797",361.10699679352,1.22662579591078,0.245450780963935,4.99744099853166,5.80961057325567e-07,8.60878657673341e-06
"ENSMUSG00000026890",34.8117377242407,2.13132786027911,0.426503016365855,4.99721638182005,5.81637919508923e-07,8.61106570942033e-06
"ENSMUSG00000037447",400.73668687347,1.75678617880876,0.351585460730684,4.99675434575055,5.83032614486301e-07,8.62395860942315e-06
"ENSMUSG00000045761",25.0565387277121,4.08516366565124,0.817768025370274,4.99550427372303,5.86822242623109e-07,8.67222134677221e-06
"ENSMUSG00000019880",366.897504808564,1.13367163469957,0.227207754766083,4.98958160942489,6.05102068859976e-07,8.93434561402851e-06
"ENSMUSG00000086474",117.138533499506,2.89947718183855,0.581792349551297,4.98369767851838,6.23805205112684e-07,9.18578272966915e-06
"ENSMUSG00000097585",48.6144565431619,1.57480739721475,0.316565723597063,4.97466175213343,6.53616676870808e-07,9.59901101813035e-06
"ENSMUSG00000023045",46.1503696484046,2.0693863808018,0.416220547975601,4.97185059907976,6.63168034118002e-07,9.71328767409668e-06
"ENSMUSG00000028789",114.476611632583,1.080712043962,0.217429218702469,4.97040853299877,6.68119746945561e-07,9.76843285432041e-06
